origin_index,origin_utc,horizon_days,window_end_exclusive_utc,magnitude_threshold,primary,numerical_check
618,2018-11-05T00:00:00Z,7,2018-11-12T00:00:00Z,4.5,1,0
618,2018-11-05T00:00:00Z,7,2018-11-12T00:00:00Z,5.5,0,0
618,2018-11-05T00:00:00Z,30,2018-12-05T00:00:00Z,3.5,0,0
618,2018-11-05T00:00:00Z,30,2018-12-05T00:00:00Z,4.5,0,0
618,2018-11-05T00:00:00Z,30,2018-12-05T00:00:00Z,5.5,0,0
619,2018-11-12T00:00:00Z,1,2018-11-13T00:00:00Z,3.5,0,0
619,2018-11-12T00:00:00Z,1,2018-11-13T00:00:00Z,4.5,0,0
619,2018-11-12T00:00:00Z,1,2018-11-13T00:00:00Z,5.5,0,0
619,2018-11-12T00:00:00Z,7,2018-11-19T00:00:00Z,3.5,0,0
619,2018-11-12T00:00:00Z,7,2018-11-19T00:00:00Z,4.5,1,0
619,2018-11-12T00:00:00Z,7,2018-11-19T00:00:00Z,5.5,0,0
619,2018-11-12T00:00:00Z,30,2018-12-12T00:00:00Z,3.5,0,0
619,2018-11-12T00:00:00Z,30,2018-12-12T00:00:00Z,4.5,0,0
619,2018-11-12T00:00:00Z,30,2018-12-12T00:00:00Z,5.5,0,0
620,2018-11-19T00:00:00Z,1,2018-11-20T00:00:00Z,3.5,0,1
620,2018-11-19T00:00:00Z,1,2018-11-20T00:00:00Z,4.5,0,1
620,2018-11-19T00:00:00Z,1,2018-11-20T00:00:00Z,5.5,0,1
620,2018-11-19T00:00:00Z,7,2018-11-26T00:00:00Z,3.5,0,1
620,2018-11-19T00:00:00Z,7,2018-11-26T00:00:00Z,4.5,1,1
620,2018-11-19T00:00:00Z,7,2018-11-26T00:00:00Z,5.5,0,1
620,2018-11-19T00:00:00Z,30,2018-12-19T00:00:00Z,3.5,0,1
620,2018-11-19T00:00:00Z,30,2018-12-19T00:00:00Z,4.5,0,1
620,2018-11-19T00:00:00Z,30,2018-12-19T00:00:00Z,5.5,0,1
621,2018-11-26T00:00:00Z,1,2018-11-27T00:00:00Z,3.5,0,0
621,2018-11-26T00:00:00Z,1,2018-11-27T00:00:00Z,4.5,0,0
621,2018-11-26T00:00:00Z,1,2018-11-27T00:00:00Z,5.5,0,0
621,2018-11-26T00:00:00Z,7,2018-12-03T00:00:00Z,3.5,0,0
621,2018-11-26T00:00:00Z,7,2018-12-03T00:00:00Z,4.5,1,0
621,2018-11-26T00:00:00Z,7,2018-12-03T00:00:00Z,5.5,0,0
621,2018-11-26T00:00:00Z,30,2018-12-26T00:00:00Z,3.5,0,0
621,2018-11-26T00:00:00Z,30,2018-12-26T00:00:00Z,4.5,0,0
621,2018-11-26T00:00:00Z,30,2018-12-26T00:00:00Z,5.5,0,0
622,2018-12-03T00:00:00Z,1,2018-12-04T00:00:00Z,3.5,0,0
622,2018-12-03T00:00:00Z,1,2018-12-04T00:00:00Z,4.5,0,0
622,2018-12-03T00:00:00Z,1,2018-12-04T00:00:00Z,5.5,0,0
622,2018-12-03T00:00:00Z,7,2018-12-10T00:00:00Z,3.5,0,0
622,2018-12-03T00:00:00Z,7,2018-12-10T00:00:00Z,4.5,1,0
622,2018-12-03T00:00:00Z,7,2018-12-10T00:00:00Z,5.5,0,0
622,2018-12-03T00:00:00Z,30,2019-01-02T00:00:00Z,3.5,0,0
622,2018-12-03T00:00:00Z,30,2019-01-02T00:00:00Z,4.5,0,0
622,2018-12-03T00:00:00Z,30,2019-01-02T00:00:00Z,5.5,0,0
623,2018-12-10T00:00:00Z,1,2018-12-11T00:00:00Z,3.5,0,0
623,2018-12-10T00:00:00Z,1,2018-12-11T00:00:00Z,4.5,0,0
623,2018-12-10T00:00:00Z,1,2018-12-11T00:00:00Z,5.5,0,0
623,2018-12-10T00:00:00Z,7,2018-12-17T00:00:00Z,3.5,0,0
623,2018-12-10T00:00:00Z,7,2018-12-17T00:00:00Z,4.5,1,0
623,2018-12-10T00:00:00Z,7,2018-12-17T00:00:00Z,5.5,0,0
623,2018-12-10T00:00:00Z,30,2019-01-09T00:00:00Z,3.5,0,0
623,2018-12-10T00:00:00Z,30,2019-01-09T00:00:00Z,4.5,0,0
623,2018-12-10T00:00:00Z,30,2019-01-09T00:00:00Z,5.5,0,0
624,2018-12-17T00:00:00Z,1,2018-12-18T00:00:00Z,3.5,0,0
624,2018-12-17T00:00:00Z,1,2018-12-18T00:00:00Z,4.5,0,0
624,2018-12-17T00:00:00Z,1,2018-12-18T00:00:00Z,5.5,0,0
624,2018-12-17T00:00:00Z,7,2018-12-24T00:00:00Z,3.5,0,0
624,2018-12-17T00:00:00Z,7,2018-12-24T00:00:00Z,4.5,1,0
624,2018-12-17T00:00:00Z,7,2018-12-24T00:00:00Z,5.5,0,0
624,2018-12-17T00:00:00Z,30,2019-01-16T00:00:00Z,3.5,0,0
624,2018-12-17T00:00:00Z,30,2019-01-16T00:00:00Z,4.5,0,0
624,2018-12-17T00:00:00Z,30,2019-01-16T00:00:00Z,5.5,0,0
625,2018-12-24T00:00:00Z,1,2018-12-25T00:00:00Z,3.5,0,0
625,2018-12-24T00:00:00Z,1,2018-12-25T00:00:00Z,4.5,0,0
625,2018-12-24T00:00:00Z,1,2018-12-25T00:00:00Z,5.5,0,0
625,2018-12-24T00:00:00Z,7,2018-12-31T00:00:00Z,3.5,0,0
625,2018-12-24T00:00:00Z,7,2018-12-31T00:00:00Z,4.5,1,0
625,2018-12-24T00:00:00Z,7,2018-12-31T00:00:00Z,5.5,0,0
625,2018-12-24T00:00:00Z,30,2019-01-23T00:00:00Z,3.5,0,0
625,2018-12-24T00:00:00Z,30,2019-01-23T00:00:00Z,4.5,0,0
625,2018-12-24T00:00:00Z,30,2019-01-23T00:00:00Z,5.5,0,0
626,2018-12-31T00:00:00Z,1,2019-01-01T00:00:00Z,3.5,0,0
626,2018-12-31T00:00:00Z,1,2019-01-01T00:00:00Z,4.5,0,0
626,2018-12-31T00:00:00Z,1,2019-01-01T00:00:00Z,5.5,0,0
626,2018-12-31T00:00:00Z,7,2019-01-07T00:00:00Z,3.5,0,0
626,2018-12-31T00:00:00Z,7,2019-01-07T00:00:00Z,4.5,1,0
626,2018-12-31T00:00:00Z,7,2019-01-07T00:00:00Z,5.5,0,0
626,2018-12-31T00:00:00Z,30,2019-01-30T00:00:00Z,3.5,0,0
626,2018-12-31T00:00:00Z,30,2019-01-30T00:00:00Z,4.5,0,0
626,2018-12-31T00:00:00Z,30,2019-01-30T00:00:00Z,5.5,0,0
627,2019-01-07T00:00:00Z,1,2019-01-08T00:00:00Z,3.5,0,0
627,2019-01-07T00:00:00Z,1,2019-01-08T00:00:00Z,4.5,0,0
627,2019-01-07T00:00:00Z,1,2019-01-08T00:00:00Z,5.5,0,0
627,2019-01-07T00:00:00Z,7,2019-01-14T00:00:00Z,3.5,0,0
627,2019-01-07T00:00:00Z,7,2019-01-14T00:00:00Z,4.5,1,0
627,2019-01-07T00:00:00Z,7,2019-01-14T00:00:00Z,5.5,0,0
627,2019-01-07T00:00:00Z,30,2019-02-06T00:00:00Z,3.5,0,0
627,2019-01-07T00:00:00Z,30,2019-02-06T00:00:00Z,4.5,0,0
627,2019-01-07T00:00:00Z,30,2019-02-06T00:00:00Z,5.5,0,0
628,2019-01-14T00:00:00Z,1,2019-01-15T00:00:00Z,3.5,0,0
628,2019-01-14T00:00:00Z,1,2019-01-15T00:00:00Z,4.5,0,0
628,2019-01-14T00:00:00Z,1,2019-01-15T00:00:00Z,5.5,0,0
628,2019-01-14T00:00:00Z,7,2019-01-21T00:00:00Z,3.5,0,0
628,2019-01-14T00:00:00Z,7,2019-01-21T00:00:00Z,4.5,1,0
628,2019-01-14T00:00:00Z,7,2019-01-21T00:00:00Z,5.5,0,0
628,2019-01-14T00:00:00Z,30,2019-02-13T00:00:00Z,3.5,0,0
628,2019-01-14T00:00:00Z,30,2019-02-13T00:00:00Z,4.5,0,0
628,2019-01-14T00:00:00Z,30,2019-02-13T00:00:00Z,5.5,0,0
629,2019-01-21T00:00:00Z,1,2019-01-22T00:00:00Z,3.5,0,0
629,2019-01-21T00:00:00Z,1,2019-01-22T00:00:00Z,4.5,0,0
629,2019-01-21T00:00:00Z,1,2019-01-22T00:00:00Z,5.5,0,0
629,2019-01-21T00:00:00Z,7,2019-01-28T00:00:00Z,3.5,0,0
629,2019-01-21T00:00:00Z,7,2019-01-28T00:00:00Z,4.5,1,0
629,2019-01-21T00:00:00Z,7,2019-01-28T00:00:00Z,5.5,0,0
629,2019-01-21T00:00:00Z,30,2019-02-20T00:00:00Z,3.5,0,0
629,2019-01-21T00:00:00Z,30,2019-02-20T00:00:00Z,4.5,0,0
629,2019-01-21T00:00:00Z,30,2019-02-20T00:00:00Z,5.5,0,0
630,2019-01-28T00:00:00Z,1,2019-01-29T00:00:00Z,3.5,0,0
630,2019-01-28T00:00:00Z,1,2019-01-29T00:00:00Z,4.5,0,0
630,2019-01-28T00:00:00Z,1,2019-01-29T00:00:00Z,5.5,0,0
630,2019-01-28T00:00:00Z,7,2019-02-04T00:00:00Z,3.5,0,0
630,2019-01-28T00:00:00Z,7,2019-02-04T00:00:00Z,4.5,1,0
630,2019-01-28T00:00:00Z,7,2019-02-04T00:00:00Z,5.5,0,0
630,2019-01-28T00:00:00Z,30,2019-02-27T00:00:00Z,3.5,0,0
630,2019-01-28T00:00:00Z,30,2019-02-27T00:00:00Z,4.5,0,0
630,2019-01-28T00:00:00Z,30,2019-02-27T00:00:00Z,5.5,0,0
631,2019-02-04T00:00:00Z,1,2019-02-05T00:00:00Z,3.5,0,0
631,2019-02-04T00:00:00Z,1,2019-02-05T00:00:00Z,4.5,0,0
631,2019-02-04T00:00:00Z,1,2019-02-05T00:00:00Z,5.5,0,0
631,2019-02-04T00:00:00Z,7,2019-02-11T00:00:00Z,3.5,0,0
631,2019-02-04T00:00:00Z,7,2019-02-11T00:00:00Z,4.5,1,0
631,2019-02-04T00:00:00Z,7,2019-02-11T00:00:00Z,5.5,0,0
631,2019-02-04T00:00:00Z,30,2019-03-06T00:00:00Z,3.5,0,0
631,2019-02-04T00:00:00Z,30,2019-03-06T00:00:00Z,4.5,0,0
631,2019-02-04T00:00:00Z,30,2019-03-06T00:00:00Z,5.5,0,0
632,2019-02-11T00:00:00Z,1,2019-02-12T00:00:00Z,3.5,0,0
632,2019-02-11T00:00:00Z,1,2019-02-12T00:00:00Z,4.5,0,0
632,2019-02-11T00:00:00Z,1,2019-02-12T00:00:00Z,5.5,0,0
632,2019-02-11T00:00:00Z,7,2019-02-18T00:00:00Z,3.5,0,0
632,2019-02-11T00:00:00Z,7,2019-02-18T00:00:00Z,4.5,1,0
632,2019-02-11T00:00:00Z,7,2019-02-18T00:00:00Z,5.5,0,0
632,2019-02-11T00:00:00Z,30,2019-03-13T00:00:00Z,3.5,0,0
632,2019-02-11T00:00:00Z,30,2019-03-13T00:00:00Z,4.5,0,0
632,2019-02-11T00:00:00Z,30,2019-03-13T00:00:00Z,5.5,0,0
633,2019-02-18T00:00:00Z,1,2019-02-19T00:00:00Z,3.5,0,0
633,2019-02-18T00:00:00Z,1,2019-02-19T00:00:00Z,4.5,0,0
633,2019-02-18T00:00:00Z,1,2019-02-19T00:00:00Z,5.5,0,0
633,2019-02-18T00:00:00Z,7,2019-02-25T00:00:00Z,3.5,0,0
633,2019-02-18T00:00:00Z,7,2019-02-25T00:00:00Z,4.5,1,0
633,2019-02-18T00:00:00Z,7,2019-02-25T00:00:00Z,5.5,0,0
633,2019-02-18T00:00:00Z,30,2019-03-20T00:00:00Z,3.5,0,0
633,2019-02-18T00:00:00Z,30,2019-03-20T00:00:00Z,4.5,0,0
633,2019-02-18T00:00:00Z,30,2019-03-20T00:00:00Z,5.5,0,0
634,2019-02-25T00:00:00Z,1,2019-02-26T00:00:00Z,3.5,0,0
634,2019-02-25T00:00:00Z,1,2019-02-26T00:00:00Z,4.5,0,0
634,2019-02-25T00:00:00Z,1,2019-02-26T00:00:00Z,5.5,0,0
634,2019-02-25T00:00:00Z,7,2019-03-04T00:00:00Z,3.5,0,0
634,2019-02-25T00:00:00Z,7,2019-03-04T00:00:00Z,4.5,1,0
634,2019-02-25T00:00:00Z,7,2019-03-04T00:00:00Z,5.5,0,0
634,2019-02-25T00:00:00Z,30,2019-03-27T00:00:00Z,3.5,0,0
634,2019-02-25T00:00:00Z,30,2019-03-27T00:00:00Z,4.5,0,0
634,2019-02-25T00:00:00Z,30,2019-03-27T00:00:00Z,5.5,0,0
635,2019-03-04T00:00:00Z,1,2019-03-05T00:00:00Z,3.5,0,0
635,2019-03-04T00:00:00Z,1,2019-03-05T00:00:00Z,4.5,0,0
635,2019-03-04T00:00:00Z,1,2019-03-05T00:00:00Z,5.5,0,0
635,2019-03-04T00:00:00Z,7,2019-03-11T00:00:00Z,3.5,0,0
635,2019-03-04T00:00:00Z,7,2019-03-11T00:00:00Z,4.5,1,0
635,2019-03-04T00:00:00Z,7,2019-03-11T00:00:00Z,5.5,0,0
635,2019-03-04T00:00:00Z,30,2019-04-03T00:00:00Z,3.5,0,0
635,2019-03-04T00:00:00Z,30,2019-04-03T00:00:00Z,4.5,0,0
635,2019-03-04T00:00:00Z,30,2019-04-03T00:00:00Z,5.5,0,0
636,2019-03-11T00:00:00Z,1,2019-03-12T00:00:00Z,3.5,0,0
636,2019-03-11T00:00:00Z,1,2019-03-12T00:00:00Z,4.5,0,0
636,2019-03-11T00:00:00Z,1,2019-03-12T00:00:00Z,5.5,0,0
636,2019-03-11T00:00:00Z,7,2019-03-18T00:00:00Z,3.5,0,0
636,2019-03-11T00:00:00Z,7,2019-03-18T00:00:00Z,4.5,1,0
636,2019-03-11T00:00:00Z,7,2019-03-18T00:00:00Z,5.5,0,0
636,2019-03-11T00:00:00Z,30,2019-04-10T00:00:00Z,3.5,0,0
636,2019-03-11T00:00:00Z,30,2019-04-10T00:00:00Z,4.5,0,0
636,2019-03-11T00:00:00Z,30,2019-04-10T00:00:00Z,5.5,0,0
637,2019-03-18T00:00:00Z,1,2019-03-19T00:00:00Z,3.5,0,0
637,2019-03-18T00:00:00Z,1,2019-03-19T00:00:00Z,4.5,0,0
637,2019-03-18T00:00:00Z,1,2019-03-19T00:00:00Z,5.5,0,0
637,2019-03-18T00:00:00Z,7,2019-03-25T00:00:00Z,3.5,0,0
637,2019-03-18T00:00:00Z,7,2019-03-25T00:00:00Z,4.5,1,0
637,2019-03-18T00:00:00Z,7,2019-03-25T00:00:00Z,5.5,0,0
637,2019-03-18T00:00:00Z,30,2019-04-17T00:00:00Z,3.5,0,0
637,2019-03-18T00:00:00Z,30,2019-04-17T00:00:00Z,4.5,0,0
637,2019-03-18T00:00:00Z,30,2019-04-17T00:00:00Z,5.5,0,0
638,2019-03-25T00:00:00Z,1,2019-03-26T00:00:00Z,3.5,0,0
638,2019-03-25T00:00:00Z,1,2019-03-26T00:00:00Z,4.5,0,0
638,2019-03-25T00:00:00Z,1,2019-03-26T00:00:00Z,5.5,0,0
638,2019-03-25T00:00:00Z,7,2019-04-01T00:00:00Z,3.5,0,0
638,2019-03-25T00:00:00Z,7,2019-04-01T00:00:00Z,4.5,1,0
638,2019-03-25T00:00:00Z,7,2019-04-01T00:00:00Z,5.5,0,0
638,2019-03-25T00:00:00Z,30,2019-04-24T00:00:00Z,3.5,0,0
638,2019-03-25T00:00:00Z,30,2019-04-24T00:00:00Z,4.5,0,0
638,2019-03-25T00:00:00Z,30,2019-04-24T00:00:00Z,5.5,0,0
639,2019-04-01T00:00:00Z,1,2019-04-02T00:00:00Z,3.5,0,0
639,2019-04-01T00:00:00Z,1,2019-04-02T00:00:00Z,4.5,0,0
639,2019-04-01T00:00:00Z,1,2019-04-02T00:00:00Z,5.5,0,0
639,2019-04-01T00:00:00Z,7,2019-04-08T00:00:00Z,3.5,0,0
639,2019-04-01T00:00:00Z,7,2019-04-08T00:00:00Z,4.5,1,0
639,2019-04-01T00:00:00Z,7,2019-04-08T00:00:00Z,5.5,0,0
639,2019-04-01T00:00:00Z,30,2019-05-01T00:00:00Z,3.5,0,0
639,2019-04-01T00:00:00Z,30,2019-05-01T00:00:00Z,4.5,0,0
639,2019-04-01T00:00:00Z,30,2019-05-01T00:00:00Z,5.5,0,0
640,2019-04-08T00:00:00Z,1,2019-04-09T00:00:00Z,3.5,0,1
640,2019-04-08T00:00:00Z,1,2019-04-09T00:00:00Z,4.5,0,1
640,2019-04-08T00:00:00Z,1,2019-04-09T00:00:00Z,5.5,0,1
640,2019-04-08T00:00:00Z,7,2019-04-15T00:00:00Z,3.5,0,1
640,2019-04-08T00:00:00Z,7,2019-04-15T00:00:00Z,4.5,1,1
640,2019-04-08T00:00:00Z,7,2019-04-15T00:00:00Z,5.5,0,1
640,2019-04-08T00:00:00Z,30,2019-05-08T00:00:00Z,3.5,0,1
640,2019-04-08T00:00:00Z,30,2019-05-08T00:00:00Z,4.5,0,1
640,2019-04-08T00:00:00Z,30,2019-05-08T00:00:00Z,5.5,0,1
641,2019-04-15T00:00:00Z,1,2019-04-16T00:00:00Z,3.5,0,0
641,2019-04-15T00:00:00Z,1,2019-04-16T00:00:00Z,4.5,0,0
641,2019-04-15T00:00:00Z,1,2019-04-16T00:00:00Z,5.5,0,0
641,2019-04-15T00:00:00Z,7,2019-04-22T00:00:00Z,3.5,0,0
641,2019-04-15T00:00:00Z,7,2019-04-22T00:00:00Z,4.5,1,0
641,2019-04-15T00:00:00Z,7,2019-04-22T00:00:00Z,5.5,0,0
641,2019-04-15T00:00:00Z,30,2019-05-15T00:00:00Z,3.5,0,0
641,2019-04-15T00:00:00Z,30,2019-05-15T00:00:00Z,4.5,0,0
641,2019-04-15T00:00:00Z,30,2019-05-15T00:00:00Z,5.5,0,0
642,2019-04-22T00:00:00Z,1,2019-04-23T00:00:00Z,3.5,0,0
642,2019-04-22T00:00:00Z,1,2019-04-23T00:00:00Z,4.5,0,0
642,2019-04-22T00:00:00Z,1,2019-04-23T00:00:00Z,5.5,0,0
642,2019-04-22T00:00:00Z,7,2019-04-29T00:00:00Z,3.5,0,0
642,2019-04-22T00:00:00Z,7,2019-04-29T00:00:00Z,4.5,1,0
642,2019-04-22T00:00:00Z,7,2019-04-29T00:00:00Z,5.5,0,0
642,2019-04-22T00:00:00Z,30,2019-05-22T00:00:00Z,3.5,0,0
642,2019-04-22T00:00:00Z,30,2019-05-22T00:00:00Z,4.5,0,0
642,2019-04-22T00:00:00Z,30,2019-05-22T00:00:00Z,5.5,0,0
643,2019-04-29T00:00:00Z,1,2019-04-30T00:00:00Z,3.5,0,0
643,2019-04-29T00:00:00Z,1,2019-04-30T00:00:00Z,4.5,0,0
643,2019-04-29T00:00:00Z,1,2019-04-30T00:00:00Z,5.5,0,0
643,2019-04-29T00:00:00Z,7,2019-05-06T00:00:00Z,3.5,0,0
643,2019-04-29T00:00:00Z,7,2019-05-06T00:00:00Z,4.5,1,0
643,2019-04-29T00:00:00Z,7,2019-05-06T00:00:00Z,5.5,0,0
643,2019-04-29T00:00:00Z,30,2019-05-29T00:00:00Z,3.5,0,0
643,2019-04-29T00:00:00Z,30,2019-05-29T00:00:00Z,4.5,0,0
643,2019-04-29T00:00:00Z,30,2019-05-29T00:00:00Z,5.5,0,0
644,2019-05-06T00:00:00Z,1,2019-05-07T00:00:00Z,3.5,0,0
644,2019-05-06T00:00:00Z,1,2019-05-07T00:00:00Z,4.5,0,0
644,2019-05-06T00:00:00Z,1,2019-05-07T00:00:00Z,5.5,0,0
644,2019-05-06T00:00:00Z,7,2019-05-13T00:00:00Z,3.5,0,0
644,2019-05-06T00:00:00Z,7,2019-05-13T00:00:00Z,4.5,1,0
644,2019-05-06T00:00:00Z,7,2019-05-13T00:00:00Z,5.5,0,0
644,2019-05-06T00:00:00Z,30,2019-06-05T00:00:00Z,3.5,0,0
644,2019-05-06T00:00:00Z,30,2019-06-05T00:00:00Z,4.5,0,0
644,2019-05-06T00:00:00Z,30,2019-06-05T00:00:00Z,5.5,0,0
645,2019-05-13T00:00:00Z,1,2019-05-14T00:00:00Z,3.5,0,0
645,2019-05-13T00:00:00Z,1,2019-05-14T00:00:00Z,4.5,0,0
645,2019-05-13T00:00:00Z,1,2019-05-14T00:00:00Z,5.5,0,0
645,2019-05-13T00:00:00Z,7,2019-05-20T00:00:00Z,3.5,0,0
645,2019-05-13T00:00:00Z,7,2019-05-20T00:00:00Z,4.5,1,0
645,2019-05-13T00:00:00Z,7,2019-05-20T00:00:00Z,5.5,0,0
645,2019-05-13T00:00:00Z,30,2019-06-12T00:00:00Z,3.5,0,0
645,2019-05-13T00:00:00Z,30,2019-06-12T00:00:00Z,4.5,0,0
645,2019-05-13T00:00:00Z,30,2019-06-12T00:00:00Z,5.5,0,0
646,2019-05-20T00:00:00Z,1,2019-05-21T00:00:00Z,3.5,0,0
646,2019-05-20T00:00:00Z,1,2019-05-21T00:00:00Z,4.5,0,0
646,2019-05-20T00:00:00Z,1,2019-05-21T00:00:00Z,5.5,0,0
646,2019-05-20T00:00:00Z,7,2019-05-27T00:00:00Z,3.5,0,0
646,2019-05-20T00:00:00Z,7,2019-05-27T00:00:00Z,4.5,1,0
646,2019-05-20T00:00:00Z,7,2019-05-27T00:00:00Z,5.5,0,0
646,2019-05-20T00:00:00Z,30,2019-06-19T00:00:00Z,3.5,0,0
646,2019-05-20T00:00:00Z,30,2019-06-19T00:00:00Z,4.5,0,0
646,2019-05-20T00:00:00Z,30,2019-06-19T00:00:00Z,5.5,0,0
647,2019-05-27T00:00:00Z,1,2019-05-28T00:00:00Z,3.5,0,0
647,2019-05-27T00:00:00Z,1,2019-05-28T00:00:00Z,4.5,0,0
647,2019-05-27T00:00:00Z,1,2019-05-28T00:00:00Z,5.5,0,0
647,2019-05-27T00:00:00Z,7,2019-06-03T00:00:00Z,3.5,0,0
647,2019-05-27T00:00:00Z,7,2019-06-03T00:00:00Z,4.5,1,0
647,2019-05-27T00:00:00Z,7,2019-06-03T00:00:00Z,5.5,0,0
647,2019-05-27T00:00:00Z,30,2019-06-26T00:00:00Z,3.5,0,0
647,2019-05-27T00:00:00Z,30,2019-06-26T00:00:00Z,4.5,0,0
647,2019-05-27T00:00:00Z,30,2019-06-26T00:00:00Z,5.5,0,0
648,2019-06-03T00:00:00Z,1,2019-06-04T00:00:00Z,3.5,0,0
648,2019-06-03T00:00:00Z,1,2019-06-04T00:00:00Z,4.5,0,0
648,2019-06-03T00:00:00Z,1,2019-06-04T00:00:00Z,5.5,0,0
648,2019-06-03T00:00:00Z,7,2019-06-10T00:00:00Z,3.5,0,0
648,2019-06-03T00:00:00Z,7,2019-06-10T00:00:00Z,4.5,1,0
648,2019-06-03T00:00:00Z,7,2019-06-10T00:00:00Z,5.5,0,0
648,2019-06-03T00:00:00Z,30,2019-07-03T00:00:00Z,3.5,0,0
648,2019-06-03T00:00:00Z,30,2019-07-03T00:00:00Z,4.5,0,0
648,2019-06-03T00:00:00Z,30,2019-07-03T00:00:00Z,5.5,0,0
649,2019-06-10T00:00:00Z,1,2019-06-11T00:00:00Z,3.5,0,0
649,2019-06-10T00:00:00Z,1,2019-06-11T00:00:00Z,4.5,0,0
649,2019-06-10T00:00:00Z,1,2019-06-11T00:00:00Z,5.5,0,0
649,2019-06-10T00:00:00Z,7,2019-06-17T00:00:00Z,3.5,0,0
649,2019-06-10T00:00:00Z,7,2019-06-17T00:00:00Z,4.5,1,0
649,2019-06-10T00:00:00Z,7,2019-06-17T00:00:00Z,5.5,0,0
649,2019-06-10T00:00:00Z,30,2019-07-10T00:00:00Z,3.5,0,0
649,2019-06-10T00:00:00Z,30,2019-07-10T00:00:00Z,4.5,0,0
649,2019-06-10T00:00:00Z,30,2019-07-10T00:00:00Z,5.5,0,0
650,2019-06-17T00:00:00Z,1,2019-06-18T00:00:00Z,3.5,0,0
650,2019-06-17T00:00:00Z,1,2019-06-18T00:00:00Z,4.5,0,0
650,2019-06-17T00:00:00Z,1,2019-06-18T00:00:00Z,5.5,0,0
650,2019-06-17T00:00:00Z,7,2019-06-24T00:00:00Z,3.5,0,0
650,2019-06-17T00:00:00Z,7,2019-06-24T00:00:00Z,4.5,1,0
650,2019-06-17T00:00:00Z,7,2019-06-24T00:00:00Z,5.5,0,0
650,2019-06-17T00:00:00Z,30,2019-07-17T00:00:00Z,3.5,0,0
650,2019-06-17T00:00:00Z,30,2019-07-17T00:00:00Z,4.5,0,0
650,2019-06-17T00:00:00Z,30,2019-07-17T00:00:00Z,5.5,0,0
651,2019-06-24T00:00:00Z,1,2019-06-25T00:00:00Z,3.5,0,0
651,2019-06-24T00:00:00Z,1,2019-06-25T00:00:00Z,4.5,0,0
651,2019-06-24T00:00:00Z,1,2019-06-25T00:00:00Z,5.5,0,0
651,2019-06-24T00:00:00Z,7,2019-07-01T00:00:00Z,3.5,0,0
651,2019-06-24T00:00:00Z,7,2019-07-01T00:00:00Z,4.5,1,0
651,2019-06-24T00:00:00Z,7,2019-07-01T00:00:00Z,5.5,0,0
651,2019-06-24T00:00:00Z,30,2019-07-24T00:00:00Z,3.5,0,0
651,2019-06-24T00:00:00Z,30,2019-07-24T00:00:00Z,4.5,0,0
651,2019-06-24T00:00:00Z,30,2019-07-24T00:00:00Z,5.5,0,0
652,2019-07-01T00:00:00Z,1,2019-07-02T00:00:00Z,3.5,0,0
652,2019-07-01T00:00:00Z,1,2019-07-02T00:00:00Z,4.5,0,0
652,2019-07-01T00:00:00Z,1,2019-07-02T00:00:00Z,5.5,0,0
652,2019-07-01T00:00:00Z,7,2019-07-08T00:00:00Z,3.5,0,0
652,2019-07-01T00:00:00Z,7,2019-07-08T00:00:00Z,4.5,1,0
652,2019-07-01T00:00:00Z,7,2019-07-08T00:00:00Z,5.5,0,0
652,2019-07-01T00:00:00Z,30,2019-07-31T00:00:00Z,3.5,0,0
652,2019-07-01T00:00:00Z,30,2019-07-31T00:00:00Z,4.5,0,0
652,2019-07-01T00:00:00Z,30,2019-07-31T00:00:00Z,5.5,0,0
653,2019-07-08T00:00:00Z,1,2019-07-09T00:00:00Z,3.5,0,0
653,2019-07-08T00:00:00Z,1,2019-07-09T00:00:00Z,4.5,0,0
653,2019-07-08T00:00:00Z,1,2019-07-09T00:00:00Z,5.5,0,0
653,2019-07-08T00:00:00Z,7,2019-07-15T00:00:00Z,3.5,0,0
653,2019-07-08T00:00:00Z,7,2019-07-15T00:00:00Z,4.5,1,0
653,2019-07-08T00:00:00Z,7,2019-07-15T00:00:00Z,5.5,0,0
653,2019-07-08T00:00:00Z,30,2019-08-07T00:00:00Z,3.5,0,0
653,2019-07-08T00:00:00Z,30,2019-08-07T00:00:00Z,4.5,0,0
653,2019-07-08T00:00:00Z,30,2019-08-07T00:00:00Z,5.5,0,0
654,2019-07-15T00:00:00Z,1,2019-07-16T00:00:00Z,3.5,0,0
654,2019-07-15T00:00:00Z,1,2019-07-16T00:00:00Z,4.5,0,0
654,2019-07-15T00:00:00Z,1,2019-07-16T00:00:00Z,5.5,0,0
654,2019-07-15T00:00:00Z,7,2019-07-22T00:00:00Z,3.5,0,0
654,2019-07-15T00:00:00Z,7,2019-07-22T00:00:00Z,4.5,1,0
654,2019-07-15T00:00:00Z,7,2019-07-22T00:00:00Z,5.5,0,0
654,2019-07-15T00:00:00Z,30,2019-08-14T00:00:00Z,3.5,0,0
654,2019-07-15T00:00:00Z,30,2019-08-14T00:00:00Z,4.5,0,0
654,2019-07-15T00:00:00Z,30,2019-08-14T00:00:00Z,5.5,0,0
655,2019-07-22T00:00:00Z,1,2019-07-23T00:00:00Z,3.5,0,0
655,2019-07-22T00:00:00Z,1,2019-07-23T00:00:00Z,4.5,0,0
655,2019-07-22T00:00:00Z,1,2019-07-23T00:00:00Z,5.5,0,0
